HOTEL_CUSTOMER_ID,FOL_ACT_ARR_DATE,FOL_ACT_DEP_DATE,Arrival Month,Departure Month,Duration,DEBIT_TTL,ROOMDEBIT,OTHERDEBIT,FNBDEBIT,ENTERTNDEBIT,RETLDEBIT,CREDIT_TTL,ROOMCREDIT,OTHERCREDIT,FNBCREDIT,ENTERTNCREDIT,RETLCREDIT,TOTAL_CHARGES
1962,24-Nov-2002,28-Nov-2002,Nov,Nov,4.00,196.11,183.12,12.99,0,0,0,0,0,0,0,0,0,196.11
1963,20-Dec-2002,27-Dec-2002,Dec,Dec,7.00,1009.06,479.6,266.93,245.53,17,0,0,0,0,0,0,0,1009.06
1964,22-Dec-2002,24-Dec-2002,Dec,Dec,2.00,217.89,217.88,0.01,0,0,0,0,0,0,0,0,0,217.89
1965,20-Dec-2002,22-Dec-2002,Dec,Dec,2.00,121.99,109,12.99,0,0,0,0,0,0,0,0,0,121.99
1966,8-Nov-2002,9-Nov-2002,Nov,Nov,1.00,208.52,163.44,2,43.08,0,0,0,0,0,0,0,0,208.52
1967,29-Nov-2002,30-Nov-2002,Nov,Nov,1.00,196.14,0,196.14,0,0,0,0,0,0,0,0,0,196.14
1968,30-Aug-2002,2-Sep-2002,Aug,Sep,3.00,774.96,590.69,2,182.27,0,0,0,0,0,0,0,0,774.96
1968,30-Aug-2002,2-Sep-2002,Aug,Sep,3.00,434.38,381.32,22,31.06,0,0,0,0,0,0,0,0,434.38
1969,5-Sep-2003,7-Sep-2003,Sep,Sep,2.00,314.5,239.68,9.99,64.83,0,0,0,0,0,0,0,0,314.5
1969,9-Dec-2004,12-Dec-2004,Dec,Dec,3.00,938.57,421.83,10.99,505.75,0,0,0,0,0,0,0,0,938.57
1969,26-Jun-2003,29-Jun-2003,Jun,Jun,3.00,906.3,555.72,44.96,305.62,0,0,0,0,0,0,0,0,906.3
1969,27-Jun-2002,30-Jun-2002,Jun,Jun,3.00,348.64,348.62,0.02,0,0,0,0,0,0,0,0,0,348.64
1970,19-Feb-2003,22-Feb-2003,Feb,Feb,3.00,359.52,359.52,0,0,0,0,0,0,0,0,0,0,359.52
1970,24-Sep-2002,27-Sep-2002,Sep,Sep,3.00,261.42,261.42,0,0,0,0,0,0,0,0,0,0,261.42
1971,4-Jan-2002,7-Jan-2002,Jan,Jan,3.00,198.38,198.38,0,0,0,0,0,0,0,0,0,0,198.38
1972,9-Aug-2002,14-Aug-2002,Aug,Aug,5.00,478.51,478.51,0,0,0,0,0,0,0,0,0,0,478.51
1972,21-Aug-2003,29-Aug-2003,Aug,Aug,8.00,654,654,0,0,0,0,0,0,0,0,0,0,654
1972,22-Nov-2004,26-Nov-2004,Nov,Nov,4.00,1374.43,0,21.98,782.45,570,0,0,0,0,0,0,0,1374.43
1972,22-Nov-2004,25-Nov-2004,Nov,Nov,3.00,360.09,294.15,65.94,0,0,0,0,0,0,0,0,0,360.09
1972,22-Nov-2004,26-Nov-2004,Nov,Nov,4.00,392.2,392.2,0,0,0,0,0,0,0,0,0,0,392.2
1973,5-May-2003,10-May-2003,May,May,5.00,613.68,383.68,230,0,0,0,0,0,0,0,0,0,613.68
1973,25-Mar-2002,29-Mar-2002,Mar,Mar,4.00,310.85,300.84,10.01,0,0,0,0,0,0,0,0,0,310.85
1974,31-Oct-2002,1-Nov-2002,Oct,Nov,1.00,74.12,74.12,0,0,0,0,0,0,0,0,0,0,74.12
1975,2-Apr-2004,4-Apr-2004,Apr,Apr,2.00,315.19,305.2,9.99,0,0,0,0,0,0,0,0,0,315.19
1975,4-Jul-2002,6-Jul-2002,Jul,Jul,2.00,549.67,455.5,15.07,79.1,0,0,50,0,0,50,0,0,499.67
1976,21-Aug-2002,26-Aug-2002,Aug,Aug,5.00,624.37,603.8,10.07,10.5,0,0,0,0,0,0,0,0,624.37
1977,31-Aug-2002,3-Sep-2002,Aug,Sep,3.00,308.16,293.21,14.95,0,0,0,0,0,0,0,0,0,308.16
1978,2-Oct-2003,9-Oct-2003,Oct,Oct,7.00,492.44,0,231.9,66.54,194,0,0,0,0,0,0,0,492.44
1978,2-Oct-2003,9-Oct-2003,Oct,Oct,7.00,906.74,348.6,239.14,125,194,0,0,0,0,0,0,0,906.74
1978,11-Jul-2002,21-Jul-2002,Jul,Jul,10.00,903.18,828.4,64.78,10,0,0,0,0,0,0,0,0,903.18
1979,19-Feb-2004,22-Feb-2004,Feb,Feb,3.00,710,555.75,12,142.25,0,0,0,0,0,0,0,0,710
1979,29-Aug-2002,1-Sep-2002,Aug,Sep,3.00,623.82,490.32,0,15.5,118,0,0,0,0,0,0,0,623.82
1980,16-Apr-2002,20-Apr-2002,Apr,Apr,4.00,118,0,0,0,118,0,0,0,0,0,0,0,118
1981,9-Nov-2002,15-Nov-2002,Nov,Nov,6.00,2814.24,887.26,1774.31,152.67,0,0,0,0,0,0,0,0,2814.24
1982,16-Nov-2002,17-Nov-2002,Nov,Nov,1.00,163.44,0,163.44,0,0,0,0,0,0,0,0,0,163.44
1982,21-Nov-2003,23-Nov-2003,Nov,Nov,2.00,495.71,283.3,49.99,142.58,0,19.84,25,0,0,25,0,0,470.71
1983,18-Jun-2003,22-Jun-2003,Jun,Jun,4.00,1114.61,904.58,24.98,185.05,0,0,0,0,0,0,0,0,1114.61
1983,22-Feb-2002,25-Feb-2002,Feb,Feb,3.00,644.5,561.15,0,83.35,0,0,0,0,0,0,0,0,644.5
1984,3-Apr-2002,5-Apr-2002,Apr,Apr,2.00,464.8,463.8,1,0,0,0,0,0,0,0,0,0,464.8
1985,1-Dec-2003,7-Dec-2003,Dec,Dec,6.00,648.46,647.46,1,0,0,0,0,0,0,0,0,0,648.46
1985,2-Dec-2002,8-Dec-2002,Dec,Dec,6.00,643.08,634.38,8.7,0,0,0,0,0,0,0,0,0,643.08
1986,25-Nov-2002,26-Nov-2002,Nov,Nov,1.00,12.99,0,12.99,0,0,0,0,0,0,0,0,0,12.99
1987,15-May-2002,18-May-2002,May,May,3.00,258.34,228.72,2,27.62,0,0,0,0,0,0,0,0,258.34
1988,5-Nov-2002,6-Nov-2002,Nov,Nov,1.00,210.43,141.64,0,68.79,0,0,0,0,0,0,0,0,210.43
1989,14-Jun-2002,17-Jun-2002,Jun,Jun,3.00,119.84,0,119.84,0,0,0,0,0,0,0,0,0,119.84
1990,14-Jul-2002,18-Jul-2002,Jul,Jul,4.00,632.63,466.52,141.87,24.24,0,0,0,0,0,0,0,0,632.63
1991,14-Apr-2002,15-Apr-2002,Apr,Apr,1.00,151,59.95,52.48,38.57,0,0,0,0,0,0,0,0,151
1992,14-Mar-2002,15-Mar-2002,Mar,Mar,1.00,108.94,108.94,0,0,0,0,0,0,0,0,0,0,108.94
1993,9-Apr-2002,11-Apr-2002,Apr,Apr,2.00,306.75,272.5,34.25,0,0,0,0,0,0,0,0,0,306.75
1994,17-Nov-2002,19-Nov-2002,Nov,Nov,2.00,269.68,239.68,30,0,0,0,0,0,0,0,0,0,269.68
1995,3-Dec-2002,5-Dec-2002,Dec,Dec,2.00,173.63,152.48,21.15,0,0,0,0,0,0,0,0,0,173.63
1996,29-Mar-2002,31-Mar-2002,Mar,Mar,2.00,732.43,401.27,2,38.16,291,0,0,0,0,0,0,0,732.43
1996,29-Mar-2002,31-Mar-2002,Mar,Mar,2.00,503.18,403.18,100,0,0,0,0,0,0,0,0,0,503.18
1997,30-Sep-2002,7-Oct-2002,Sep,Oct,7.00,60.8,0,0,60.8,0,0,0,0,0,0,0,0,60.8
1998,7-Oct-2002,9-Oct-2002,Oct,Oct,2.00,130.69,130.68,0.01,0,0,0,0,0,0,0,0,0,130.69
1999,11-Oct-2002,15-Oct-2002,Oct,Oct,4.00,523.96,522.96,1,0,0,0,0,0,0,0,0,0,523.96
2000,19-Mar-2002,23-Mar-2002,Mar,Mar,4.00,939.87,915.36,13.8,10.71,0,0,0,0,0,0,0,0,939.87
2001,10-Oct-2002,13-Oct-2002,Oct,Oct,3.00,340.08,340.08,0,0,0,0,0,0,0,0,0,0,340.08
2002,10-Oct-2002,13-Oct-2002,Oct,Oct,3.00,429.7,378.23,0,51.47,0,0,0,0,0,0,0,0,429.7
2003,22-Mar-2002,25-Mar-2002,Mar,Mar,3.00,451.06,359.7,0,91.36,0,0,0,0,0,0,0,0,451.06
2004,14-Apr-2002,18-Apr-2002,Apr,Apr,4.00,354.36,348.56,5.8,0,0,0,0,0,0,0,0,0,354.36
2005,25-Mar-2002,26-Mar-2002,Mar,Mar,1.00,206.49,141.64,41.76,23.09,0,0,0,0,0,0,0,0,206.49
2006,25-Mar-2002,28-Mar-2002,Mar,Mar,3.00,225.63,225.63,0,0,0,0,0,0,0,0,0,0,225.63
2007,20-Mar-2002,22-Mar-2002,Mar,Mar,2.00,272.44,0,272.44,0,0,0,0,0,0,0,0,0,272.44
2008,7-Jan-2002,11-Jan-2002,Jan,Jan,4.00,663,632.2,30.8,0,0,0,0,0,0,0,0,0,663
2008,27-Jan-2004,28-Jan-2004,Jan,Jan,1.00,66.35,65.35,1,0,0,0,0,0,0,0,0,0,66.35
2009,23-Mar-2002,25-Mar-2002,Mar,Mar,2.00,626.22,348.68,185.42,92.12,0,0,0,0,0,0,0,0,626.22
2010,9-Apr-2002,19-Apr-2002,Apr,Apr,10.00,1684.3,1297.1,346.45,40.75,0,0,0,0,0,0,0,0,1684.3
2011,7-Apr-2002,12-Apr-2002,Apr,Apr,5.00,881.77,844.75,17.9,19.12,0,0,0,0,0,0,0,0,881.77
2012,9-Apr-2002,12-Apr-2002,Apr,Apr,3.00,604.46,261.42,5,228.04,110,0,0,0,0,0,0,0,604.46
2013,6-Apr-2002,13-Apr-2002,Apr,Apr,7.00,1349.07,1191.64,48.1,109.33,0,0,0,0,0,0,0,0,1349.07
2013,17-Apr-2004,21-Apr-2004,Apr,Apr,4.00,677.52,649.64,27.88,0,0,0,0,0,0,0,0,0,677.52
2014,11-Apr-2002,18-Apr-2002,Apr,Apr,7.00,1053.97,987.82,66.15,0,0,0,0,0,0,0,0,0,1053.97
2015,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,407.33,389.13,18.2,0,0,0,0,0,0,0,0,0,407.33
2016,11-Apr-2002,15-Apr-2002,Apr,Apr,4.00,518.84,518.84,0,0,0,0,0,0,0,0,0,0,518.84
2017,6-Apr-2002,10-Apr-2002,Apr,Apr,4.00,835.61,723.76,9.55,95.27,0,7.03,0,0,0,0,0,0,835.61
2018,5-Apr-2002,12-Apr-2002,Apr,Apr,7.00,1188.65,1182.65,6,0,0,0,0,0,0,0,0,0,1188.65
2019,3-Jan-2002,5-Jan-2002,Jan,Jan,2.00,200.57,194.02,6.55,0,0,0,97.01,97.01,0,0,0,0,103.56
2019,9-Feb-2003,12-Feb-2003,Feb,Feb,3.00,470.63,454.53,16.1,0,0,0,0,0,0,0,0,0,470.63
2019,12-Apr-2002,14-Apr-2002,Apr,Apr,2.00,262.42,259.42,3,0,0,0,0,0,0,0,0,0,262.42
2020,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,129.71,129.71,0,0,0,0,0,0,0,0,0,0,129.71
2021,9-Feb-2003,12-Feb-2003,Feb,Feb,3.00,454.53,454.53,0,0,0,0,0,0,0,0,0,0,454.53
2021,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,27,0,1,26,0,0,0,0,0,0,0,0,27
2022,25-Mar-2002,28-Mar-2002,Mar,Mar,3.00,170.04,170.04,0,0,0,0,0,0,0,0,0,0,170.04
2023,9-Apr-2002,13-Apr-2002,Apr,Apr,4.00,525.38,525.38,0,0,0,0,0,0,0,0,0,0,525.38
2024,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,428.28,389.13,39.15,0,0,0,0,0,0,0,0,0,428.28
2025,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,590.65,389.13,201.52,0,0,0,0,0,0,0,0,0,590.65
2026,11-Apr-2002,15-Apr-2002,Apr,Apr,4.00,690.18,518.84,171.34,0,0,0,0,0,0,0,0,0,690.18
2027,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,129.71,129.71,0,0,0,0,0,0,0,0,0,0,129.71
2028,10-Apr-2002,15-Apr-2002,Apr,Apr,5.00,732.97,648.55,62.42,22,0,0,0,0,0,0,0,0,732.97
2028,15-Apr-2002,16-Apr-2002,Apr,Apr,1.00,286.83,129.71,114.62,42.5,0,0,0,0,0,0,0,0,286.83
2029,11-Apr-2002,15-Apr-2002,Apr,Apr,4.00,621.5,518.84,14.3,78.09,0,10.27,0,0,0,0,0,0,621.5
2030,11-Apr-2002,15-Apr-2002,Apr,Apr,4.00,721.88,518.84,174.23,28.81,0,0,0,0,0,0,0,0,721.88
2031,2-May-2004,7-May-2004,May,May,5.00,812.05,812.05,0,0,0,0,0,0,0,0,0,0,812.05
2031,9-Feb-2003,12-Feb-2003,Feb,Feb,3.00,504.39,454.53,22.98,26.88,0,0,0,0,0,0,0,0,504.39
2031,11-Apr-2002,14-Apr-2002,Apr,Apr,3.00,393.72,378.42,15.3,0,0,0,10.71,10.71,0,0,0,0,383.01
2032,25-Oct-2002,26-Oct-2002,Oct,Oct,1.00,159.14,159.14,0,0,0,0,0,0,0,0,0,0,159.14
2033,19-Apr-2002,21-Apr-2002,Apr,Apr,2.00,605.6,501.28,4.4,54.67,45.25,0,0,0,0,0,0,0,605.6
2033,19-Apr-2002,21-Apr-2002,Apr,Apr,2.00,185.24,0,185.24,0,0,0,0,0,0,0,0,0,185.24
2034,21-Oct-2002,24-Oct-2002,Oct,Oct,3.00,261.42,261.42,0,0,0,0,0,0,0,0,0,0,261.42
2035,3-Aug-2003,5-Aug-2003,Aug,Aug,2.00,437.76,435.76,2,0,0,0,0,0,0,0,0,0,437.76
2035,21-Jul-2002,24-Jul-2002,Jul,Jul,3.00,326.83,326.82,0.01,0,0,0,0,0,0,0,0,0,326.83
2036,5-Apr-2002,6-Apr-2002,Apr,Apr,1.00,320.44,163.44,0,157,0,0,0,0,0,0,0,0,320.44
2037,5-Apr-2002,6-Apr-2002,Apr,Apr,1.00,468.52,141.64,326.88,0,0,0,0,0,0,0,0,0,468.52
2038,12-Apr-2002,15-Apr-2002,Apr,Apr,3.00,408.75,408.75,0,0,0,0,0,0,0,0,0,0,408.75
2039,19-Apr-2002,22-Apr-2002,Apr,Apr,3.00,868.58,378.23,455,35.35,0,0,0,0,0,0,0,0,868.58
2040,16-Mar-2002,17-Mar-2002,Mar,Mar,1.00,300.04,259.63,0,40.41,0,0,0,0,0,0,0,0,300.04
2041,5-Apr-2002,6-Apr-2002,Apr,Apr,1.00,163.44,163.44,0,0,0,0,0,0,0,0,0,0,163.44
2042,5-Apr-2002,7-Apr-2002,Apr,Apr,2.00,379.47,379.47,0,0,0,0,0,0,0,0,0,0,379.47
2043,16-Mar-2002,17-Mar-2002,Mar,Mar,1.00,163.44,163.44,0,0,0,0,0,0,0,0,0,0,163.44
2044,16-Mar-2002,20-Mar-2002,Mar,Mar,4.00,87.2,87.2,0,0,0,0,0,0,0,0,0,0,87.2
2045,6-Apr-2002,7-Apr-2002,Apr,Apr,1.00,217.88,0,217.88,0,0,0,0,0,0,0,0,0,217.88
2045,6-Apr-2002,7-Apr-2002,Apr,Apr,1.00,108.94,108.94,0,0,0,0,0,0,0,0,0,0,108.94
2046,22-May-2002,27-May-2002,May,May,5.00,594.05,594.05,0,0,0,0,0,0,0,0,0,0,594.05
2047,21-May-2002,27-May-2002,May,May,6.00,772.27,772.27,0,0,0,0,0,0,0,0,0,0,772.27
2048,6-Apr-2002,7-Apr-2002,Apr,Apr,1.00,234.25,141.64,0,92.61,0,0,0,0,0,0,0,0,234.25
2049,24-Mar-2002,25-Mar-2002,Mar,Mar,1.00,56.68,56.68,0,0,0,0,0,0,0,0,0,0,56.68
2050,12-Apr-2002,14-Apr-2002,Apr,Apr,2.00,207.1,207.1,0,0,0,0,0,0,0,0,0,0,207.1
2051,6-Apr-2002,7-Apr-2002,Apr,Apr,1.00,153.54,152.54,1,0,0,0,0,0,0,0,0,0,153.54
2052,28-Jun-2002,29-Jun-2002,Jun,Jun,1.00,108.94,108.94,0,0,0,0,0,0,0,0,0,0,108.94
2053,3-Jul-2002,6-Jul-2002,Jul,Jul,3.00,396.22,392.22,4,0,0,0,0,0,0,0,0,0,396.22
2053,29-Jun-2002,1-Jul-2002,Jun,Jul,2.00,130.74,0,130.74,0,0,0,0,0,0,0,0,0,130.74
2054,15-Apr-2002,17-Apr-2002,Apr,Apr,2.00,232.49,130.68,101.81,0,0,0,0,0,0,0,0,0,232.49
2055,16-Apr-2002,21-Apr-2002,Apr,Apr,5.00,577.7,577.7,0,0,0,0,0,0,0,0,0,0,577.7
2056,4-Aug-2002,5-Aug-2002,Aug,Aug,1.00,392.34,0,392.34,0,0,0,0,0,0,0,0,0,392.34
2057,29-Oct-2002,30-Oct-2002,Oct,Oct,1.00,177.74,152.54,0,25.2,0,0,0,0,0,0,0,0,177.74
2058,19-Jul-2002,21-Jul-2002,Jul,Jul,2.00,90.45,26.97,0,63.48,0,0,0,0,0,0,0,0,90.45
2059,28-Aug-2002,29-Aug-2002,Aug,Aug,1.00,65.34,65.34,0,0,0,0,0,0,0,0,0,0,65.34
2060,28-Jun-2002,30-Jun-2002,Jun,Jun,2.00,43.6,43.6,0,0,0,0,0,0,0,0,0,0,43.6
2061,24-Jul-2002,26-Jul-2002,Jul,Jul,2.00,157.06,146.06,11,0,0,0,0,0,0,0,0,0,157.06
2062,29-Jun-2002,1-Jul-2002,Jun,Jul,2.00,157.96,156.96,1,0,0,0,0,0,0,0,0,0,157.96
2063,30-Jun-2002,4-Jul-2002,Jun,Jul,4.00,352.64,213.64,4,135,0,0,0,0,0,0,0,0,352.64
2064,30-Jun-2002,4-Jul-2002,Jun,Jul,4.00,392.04,388.04,4,0,0,0,0,0,0,0,0,0,392.04
2065,30-Jun-2002,3-Jul-2002,Jun,Jul,3.00,179.85,179.85,0,0,0,0,0,0,0,0,0,0,179.85
2066,3-Apr-2002,5-Apr-2002,Apr,Apr,2.00,211.46,211.46,0,0,0,0,0,0,0,0,0,0,211.46
2067,1-Apr-2003,5-Apr-2003,Apr,Apr,4.00,304.98,304.96,0.02,0,0,0,0,0,0,0,0,0,304.98
2067,2-Apr-2002,5-Apr-2002,Apr,Apr,3.00,251.79,251.79,0,0,0,0,0,0,0,0,0,0,251.79
2068,29-Jun-2002,3-Jul-2002,Jun,Jul,4.00,376.75,296.48,15.4,64.87,0,0,0,0,0,0,0,0,376.75
2069,12-Jul-2002,15-Jul-2002,Jul,Jul,3.00,359.52,359.52,0,0,0,0,0,0,0,0,0,0,359.52
2070,15-Oct-2002,17-Oct-2002,Oct,Oct,2.00,130.68,130.68,0,0,0,0,0,0,0,0,0,0,130.68
2071,30-Jun-2002,3-Jul-2002,Jun,Jul,3.00,196.2,196.2,0,0,0,0,0,0,0,0,0,0,196.2
2072,21-Sep-2002,26-Sep-2002,Sep,Sep,5.00,130.74,0,130.74,0,0,0,0,0,0,0,0,0,130.74
2073,20-Jun-2002,22-Jun-2002,Jun,Jun,2.00,217.89,217.88,0.01,0,0,0,0,0,0,0,0,0,217.89
2074,27-Jun-2002,30-Jun-2002,Jun,Jun,3.00,316.92,293.21,23.71,0,0,0,0,0,0,0,0,0,316.92
2075,27-Jun-2002,29-Jun-2002,Jun,Jun,2.00,165.5,163.5,2,0,0,0,0,0,0,0,0,0,165.5
2076,20-Jun-2002,22-Jun-2002,Jun,Jun,2.00,32.7,32.7,0,0,0,0,0,0,0,0,0,0,32.7
2077,25-Jun-2002,27-Jun-2002,Jun,Jun,2.00,230.7,196.08,4,30.62,0,0,0,0,0,0,0,0,230.7
2078,20-Jun-2002,24-Jun-2002,Jun,Jun,4.00,43.6,43.6,0,0,0,0,0,0,0,0,0,0,43.6
2079,27-Oct-2002,1-Nov-2002,Oct,Nov,5.00,1185.07,812.05,91.47,205.17,59,17.38,0,0,0,0,0,0,1185.07
2080,7-Oct-2002,10-Oct-2002,Oct,Oct,3.00,49.05,49.05,0,0,0,0,0,0,0,0,0,0,49.05
2081,19-Jun-2002,26-Jun-2002,Jun,Jun,7.00,76.3,76.3,0,0,0,0,0,0,0,0,0,0,76.3
2082,29-Jun-2002,30-Jun-2002,Jun,Jun,1.00,98.04,98.04,0,0,0,0,0,0,0,0,0,0,98.04
2083,8-Apr-2002,9-Apr-2002,Apr,Apr,1.00,168.95,168.95,0,0,0,0,0,0,0,0,0,0,168.95
2084,19-Jun-2002,23-Jun-2002,Jun,Jun,4.00,457.8,261.6,196.2,0,0,0,0,0,0,0,0,0,457.8
2085,30-Jun-2002,3-Jul-2002,Jun,Jul,3.00,276.25,228.72,0,47.53,0,0,0,0,0,0,0,0,276.25
2086,3-Oct-2002,4-Oct-2002,Oct,Oct,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
2087,26-Jun-2002,29-Jun-2002,Jun,Jun,3.00,252.88,252.88,0,0,0,0,0,0,0,0,0,0,252.88
2088,29-Nov-2002,1-Dec-2002,Nov,Dec,2.00,283.4,283.4,0,0,0,0,0,0,0,0,0,0,283.4
2089,24-Jun-2002,27-Jun-2002,Jun,Jun,3.00,228.73,228.72,0.01,0,0,0,0,0,0,0,0,0,228.73
2090,21-Jul-2002,26-Jul-2002,Jul,Jul,5.00,526.66,430.55,96.11,0,0,0,0,0,0,0,0,0,526.66
2091,1-Jul-2002,3-Jul-2002,Jul,Jul,2.00,154.48,152.48,2,0,0,0,0,0,0,0,0,0,154.48
2092,17-Jun-2002,20-Jun-2002,Jun,Jun,3.00,233.72,228.72,5,0,0,0,0,0,0,0,0,0,233.72
2093,25-Jun-2002,27-Jun-2002,Jun,Jun,2.00,217.88,217.88,0,0,0,0,0,0,0,0,0,0,217.88
2094,17-Jun-2002,19-Jun-2002,Jun,Jun,2.00,218,218,0,0,0,0,0,0,0,0,0,0,218
2095,24-Jun-2002,30-Jun-2002,Jun,Jun,6.00,443.36,440.36,3,0,0,0,0,0,0,0,0,0,443.36
2096,17-Oct-2002,19-Oct-2002,Oct,Oct,2.00,43.6,43.6,0,0,0,0,0,0,0,0,0,0,43.6
2097,17-Oct-2002,18-Oct-2002,Oct,Oct,1.00,108.03,98.04,9.99,0,0,0,0,0,0,0,0,0,108.03
2097,20-Aug-2004,22-Aug-2004,Aug,Aug,2.00,280.04,279.04,1,0,0,0,0,0,0,0,0,0,280.04
2098,9-Aug-2002,17-Aug-2002,Aug,Aug,8.00,893.71,741.47,125.22,27.02,0,0,280,0,280,0,0,0,613.71
2099,23-Jun-2002,25-Jun-2002,Jun,Jun,2.00,141.7,141.7,0,0,0,0,0,0,0,0,0,0,141.7
2100,30-Jun-2002,4-Jul-2002,Jun,Jul,4.00,274.36,261.36,13,0,0,0,0,0,0,0,0,0,274.36
2101,16-Jun-2002,21-Jun-2002,Jun,Jun,5.00,109,109,0,0,0,0,0,0,0,0,0,0,109
2102,1-Jul-2002,3-Jul-2002,Jul,Jul,2.00,163.5,163.5,0,0,0,0,0,0,0,0,0,0,163.5
2103,2-Dec-2002,6-Dec-2002,Dec,Dec,4.00,422.92,422.92,0,0,0,0,0,0,0,0,0,0,422.92
2104,25-Jun-2002,29-Jun-2002,Jun,Jun,4.00,301.93,301.93,0,0,0,0,0,0,0,0,0,0,301.93
2105,21-Jun-2002,23-Jun-2002,Jun,Jun,2.00,233.26,233.26,0,0,0,0,0,0,0,0,0,0,233.26
2106,28-Jun-2002,30-Jun-2002,Jun,Jun,2.00,23.75,0,23.75,0,0,0,0,0,0,0,0,0,23.75
2107,12-Jul-2002,15-Jul-2002,Jul,Jul,3.00,428.37,428.37,0,0,0,0,0,0,0,0,0,0,428.37
2108,14-Jun-2002,17-Jun-2002,Jun,Jun,3.00,293.6,257.6,0,36,0,0,0,0,0,0,0,0,293.6
2109,18-Jun-2002,21-Jun-2002,Jun,Jun,3.00,296.61,179.85,51.15,50.86,9.75,5,20,0,20,0,0,0,276.61
2110,24-Jun-2002,28-Jun-2002,Jun,Jun,4.00,213.64,213.64,0,0,0,0,0,0,0,0,0,0,213.64
2111,23-Jun-2002,27-Jun-2002,Jun,Jun,4.00,304.42,226.72,34.7,43,0,0,0,0,0,0,0,0,304.42
2112,30-Jul-2002,31-Jul-2002,Jul,Jul,1.00,76.24,0,76.24,0,0,0,0,0,0,0,0,0,76.24
2113,25-Oct-2002,27-Oct-2002,Oct,Oct,2.00,479.48,479.48,0,0,0,0,0,0,0,0,0,0,479.48
2114,13-Jun-2002,16-Jun-2002,Jun,Jun,3.00,457.8,457.8,0,0,0,0,0,0,0,0,0,0,457.8
2115,21-Jun-2002,24-Jun-2002,Jun,Jun,3.00,449.35,449.35,0,0,0,0,0,0,0,0,0,0,449.35
2116,10-Jul-2002,17-Jul-2002,Jul,Jul,7.00,934.3,806.18,0,128.12,0,0,0,0,0,0,0,0,934.3
2117,5-Jul-2002,7-Jul-2002,Jul,Jul,2.00,152.55,0,152.55,0,0,0,0,0,0,0,0,0,152.55
2118,12-Jun-2002,14-Jun-2002,Jun,Jun,2.00,152.48,152.48,0,0,0,0,0,0,0,0,0,0,152.48
2119,12-Jun-2002,14-Jun-2002,Jun,Jun,2.00,130.68,130.68,0,0,0,0,0,0,0,0,0,0,130.68
2119,20-Jun-2002,21-Jun-2002,Jun,Jun,1.00,65.34,65.34,0,0,0,0,0,0,0,0,0,0,65.34
2120,14-Jan-2002,15-Jan-2002,Jan,Jan,1.00,149.84,119.84,1,29,0,0,0,0,0,0,0,0,149.84
2121,31-Jul-2002,5-Aug-2002,Jul,Aug,5.00,767.2,740.9,26.3,0,0,0,0,0,0,0,0,0,767.2
2122,18-Aug-2002,19-Aug-2002,Aug,Aug,1.00,119.84,0,119.84,0,0,0,0,0,0,0,0,0,119.84
2123,11-Jun-2002,14-Jun-2002,Jun,Jun,3.00,32.7,32.7,0,0,0,0,0,0,0,0,0,0,32.7
2124,18-Jun-2002,20-Jun-2002,Jun,Jun,2.00,141.7,141.7,0,0,0,0,0,0,0,0,0,0,141.7
2125,25-Jun-2002,29-Jun-2002,Jun,Jun,4.00,366.06,364.06,2,0,0,0,0,0,0,0,0,0,366.06
2126,25-Apr-2002,28-Apr-2002,Apr,Apr,3.00,273.59,273.59,0,0,0,0,0,0,0,0,0,0,273.59
2127,25-Jun-2002,26-Jun-2002,Jun,Jun,1.00,287.49,87.14,177.92,22.43,0,0,0,0,0,0,0,0,287.49
2128,19-Jul-2002,21-Jul-2002,Jul,Jul,2.00,198.08,196.08,2,0,0,0,0,0,0,0,0,0,198.08
2128,19-Jun-2002,24-Jun-2002,Jun,Jun,5.00,368.33,367.33,1,0,0,0,0,0,0,0,0,0,368.33
2129,3-Oct-2002,6-Oct-2002,Oct,Oct,3.00,638.88,555.72,0,61.41,21.75,0,0,0,0,0,0,0,638.88
2130,14-Jun-2002,15-Jun-2002,Jun,Jun,1.00,87.14,87.14,0,0,0,0,0,0,0,0,0,0,87.14
2131,5-Aug-2002,9-Aug-2002,Aug,Aug,4.00,620.88,414.2,41.89,164.79,0,0,0,0,0,0,0,0,620.88
2132,17-Sep-2002,18-Sep-2002,Sep,Sep,1.00,74.12,74.12,0,0,0,0,0,0,0,0,0,0,74.12
2133,24-Jun-2002,27-Jun-2002,Jun,Jun,3.00,171.04,170.04,1,0,0,0,0,0,0,0,0,0,171.04
2134,24-Jun-2002,29-Jun-2002,Jun,Jun,5.00,65.4,65.4,0,0,0,0,0,0,0,0,0,0,65.4
2135,20-Jun-2002,25-Jun-2002,Jun,Jun,5.00,383.68,383.68,0,0,0,0,0,0,0,0,0,0,383.68
2136,9-Jul-2002,11-Jul-2002,Jul,Jul,2.00,244.39,215.82,15,0,0,13.57,0,0,0,0,0,0,244.39
